user,district,is_industrial,timeslot,power,bill,seed
65,6,0,16,23,46,1925561246
66,6,0,16,165,330,433590113
67,6,0,16,105,210,970759584
68,6,0,16,63,126,372601218
69,6,0,16,17,34,2129728030
70,7,0,16,119,238,549598288
71,7,0,16,8,16,1825582229
72,7,0,16,89,178,1062300226
73,7,0,16,173,346,918865409
74,7,1,16,210,420,1148019268
75,7,0,16,121,242,283854509
76,7,0,16,154,308,344388964
77,7,0,16,50,100,1433825635
78,7,0,16,165,330,1634362333
79,7,0,16,103,206,246455311
80,8,1,16,870,1740,1717864783
81,8,1,16,10,20,1245989005
82,8,0,16,147,294,759012060
83,8,0,16,3,6,1038075417
84,8,0,16,121,242,724397748
85,8,0,16,67,134,191402316
86,8,0,16,51,102,15602157
87,8,0,16,12,24,1314397867
88,8,0,16,24,48,1494958811
89,8,0,16,19,38,1433967979
90,9,1,16,1460,2920,2100838952
91,9,0,16,1,2,220078945
92,9,0,16,110,220,1135309353
93,9,0,16,83,166,1344824158
94,9,1,16,1820,3640,1174194645
95,9,0,16,185,370,964592191
96,9,1,16,1820,3640,1544686133
97,9,0,16,100,200,864921686
98,9,0,16,129,258,1401616072
99,9,0,16,57,114,1633540347
0,0,0,17,137,274,1855938758
1,0,0,17,129,258,662048588
2,0,0,17,34,68,1651799738
3,0,1,17,1930,3860,2088539225
4,0,0,17,7,14,1224062895
5,0,0,17,101,202,2137137694
6,0,0,17,169,338,941142237
7,0,0,17,22,44,1257060828
8,0,0,17,33,66,239040008
9,0,1,17,1740,3480,1113430294
10,1,0,17,89,178,561709545
11,1,0,17,27,54,938618566
12,1,0,17,8,16,390017822
13,1,0,17,60,120,2022428964
14,1,0,17,14,28,250941008
15,1,1,17,1940,3880,1438488988
16,1,1,17,660,1320,1856204834
17,1,1,17,1210,2420,1846157674
18,1,1,17,420,840,1040573170
19,1,1,17,1770,3540,343603066
20,2,0,17,173,346,2029937022
21,2,0,17,48,96,116194575
22,2,0,17,142,284,608680365
23,2,1,17,1210,2420,1023442914
24,2,0,17,174,348,1886220233
25,2,0,17,159,318,77605333
26,2,0,17,34,68,447501605
27,2,0,17,74,148,364174013
28,2,0,17,142,284,1588992120
29,2,1,17,940,1880,1919127295
30,3,0,17,162,324,149006293
31,3,0,17,64,128,2146817303
32,3,0,17,4,8,1854691651
33,3,1,17,860,1720,1864747294
34,3,0,17,85,170,261875116
35,3,0,17,38,76,1947825829
36,3,0,17,140,280,1960254075
37,3,0,17,118,236,63695246
38,3,0,17,101,202,1504371550
39,3,0,17,160,320,1052146098
40,4,0,17,199,398,816062188
41,4,0,17,193,386,257594773
42,4,0,17,122,244,110108276
43,4,1,17,400,800,932550726
44,4,0,17,82,164,550370086
45,4,1,17,550,1100,1139991430
46,4,0,17,88,176,1287447273
47,4,0,17,191,382,316074237
48,4,0,17,161,322,1367840956
49,4,0,17,38,76,1821085848
50,5,0,17,107,214,547993902
51,5,0,17,99,198,1266546415
52,5,0,17,20,40,1137248399
53,5,0,17,46,92,1756380617
54,5,0,17,199,398,531457367
55,5,0,17,194,388,1941226696
56,5,0,17,34,68,1714121631
57,5,0,17,193,386,1500813874
58,5,0,17,12,24,1430351188
59,5,0,17,182,364,1208348185
60,6,0,17,123,246,1567632303
61,6,0,17,52,104,1737487970
62,6,0,17,1,2,2138905846
63,6,0,17,160,320,1830244195
64,6,0,17,85,170,476259204
65,6,0,17,23,46,1845075768
66,6,0,17,24,48,241704993
67,6,0,17,95,190,1886074624
68,6,0,17,115,230,1471184116
69,6,0,17,192,384,1770673677
70,7,0,17,149,298,361712949
71,7,0,17,36,72,597696582
72,7,0,17,183,366,84924683
73,7,0,17,144,288,1924858195
74,7,1,17,1030,2060,992457359
75,7,0,17,78,156,964642100
76,7,0,17,171,342,1270614041
77,7,0,17,80,160,1866366278
78,7,0,17,136,272,568744521
79,7,0,17,22,44,1470571959
80,8,1,17,1700,3400,1652287960
81,8,1,17,970,1940,1607599376
82,8,0,17,111,222,1476301481
83,8,0,17,159,318,950902977
84,8,0,17,44,88,501258343
85,8,0,17,39,78,782434573
86,8,0,17,11,22,928231198
87,8,0,17,76,152,1327291385
88,8,0,17,56,112,1852670451
89,8,0,17,61,122,759178824
90,9,1,17,260,520,337660132
91,9,0,17,104,208,2135817415
92,9,0,17,195,390,163522698
93,9,0,17,95,190,1066844446
94,9,1,17,1020,2040,67934133
95,9,0,17,193,386,1450607588
96,9,1,17,1360,2720,165351467
97,9,0,17,150,300,646706251
98,9,0,17,136,272,892188960
99,9,0,17,184,368,1647854372
0,0,0,18,101,202,1932323039
1,0,0,18,53,106,248250782
2,0,0,18,44,88,1972382963
3,0,1,18,680,1360,92558896
4,0,0,18,30,60,1022581305
5,0,0,18,4,8,1420213621
6,0,0,18,44,88,1731157018
7,0,0,18,129,258,791647418
8,0,0,18,162,324,972527572
9,0,1,18,440,880,146610335
10,1,0,18,66,132,1472933593
11,1,0,18,115,230,1502071199
12,1,0,18,191,382,1579176928
13,1,0,18,76,152,89150004
14,1,0,18,67,134,1104289624
15,1,1,18,630,1260,1887839238
16,1,1,18,870,1740,36203674
17,1,1,18,520,1040,319671526
18,1,1,18,1190,2380,2000564378
19,1,1,18,1230,2460,390757944
20,2,0,18,106,212,723305356
21,2,0,18,181,362,1496616319
22,2,0,18,139,278,1449209155
23,2,1,18,50,100,984814237
24,2,0,18,166,332,120413620
25,2,0,18,184,368,1445631258
26,2,0,18,194,388,1410005746
27,2,0,18,5,10,1357205680
28,2,0,18,160,320,873161273
29,2,1,18,1670,3340,951698982
30,3,0,18,114,228,1551805573
31,3,0,18,43,86,658911799
32,3,0,18,70,140,1075314184
33,3,1,18,1620,3240,113195651
34,3,0,18,8,16,677767066
35,3,0,18,184,368,299358153
36,3,0,18,22,44,868015347
37,3,0,18,164,328,1956170799
38,3,0,18,134,268,939155442
39,3,0,18,72,144,776713374
40,4,0,18,45,90,251618205
41,4,0,18,170,340,382362509
42,4,0,18,57,114,1938178615
43,4,1,18,1920,3840,1904883992
44,4,0,18,36,72,1708467602
45,4,1,18,420,840,2082169211
46,4,0,18,161,322,1012445995
47,4,0,18,180,360,506744282
48,4,0,18,123,246,1467579847
49,4,0,18,171,342,2033352563
50,5,0,18,35,70,556984480
51,5,0,18,7,14,439910479
52,5,0,18,0,0,271905737
53,5,0,18,179,358,377798098
54,5,0,18,28,56,88490924
55,5,0,18,42,84,1513543414
56,5,0,18,97,194,738924006
57,5,0,18,26,52,1633609560
58,5,0,18,121,242,1418388249
59,5,0,18,84,168,117812254
60,6,0,18,122,244,1309607723
61,6,0,18,132,264,1311002162
62,6,0,18,142,284,1890080348
63,6,0,18,161,322,1236780911
64,6,0,18,197,394,1664205421
65,6,0,18,183,366,1603140318
66,6,0,18,83,166,860876448
67,6,0,18,20,40,1352594886
68,6,0,18,54,108,2121249460
69,6,0,18,60,120,1965250843
70,7,0,18,43,86,1757558152
71,7,0,18,179,358,498342381
72,7,0,18,183,366,1919412478
73,7,0,18,112,224,919542231
74,7,1,18,1970,3940,1602434236
75,7,0,18,38,76,1198593575
76,7,0,18,84,168,2111597513
77,7,0,18,191,382,2112380924
78,7,0,18,18,36,2135955727
79,7,0,18,195,390,2068849859
80,8,1,18,1310,2620,1880254106
81,8,1,18,530,1060,353448924
82,8,0,18,92,184,338029294
83,8,0,18,34,68,1473598568
84,8,0,18,127,254,166053833
85,8,0,18,45,90,247550719
86,8,0,18,133,266,1459656465
87,8,0,18,2,4,899906473
88,8,0,18,128,256,926349965
89,8,0,18,136,272,2013706748
90,9,1,18,20,40,1378526024
91,9,0,18,41,82,897568292
92,9,0,18,119,238,635869120
93,9,0,18,27,54,269894973
94,9,1,18,1730,3460,843665023
95,9,0,18,162,324,2073443651
96,9,1,18,420,840,790178413
97,9,0,18,196,392,304936131
98,9,0,18,101,202,1292463899
99,9,0,18,182,364,1409609189
0,0,0,19,0,0,1160831486
1,0,0,19,23,46,1598097523
2,0,0,19,177,354,144995373
3,0,1,19,430,860,1935645631
4,0,0,19,79,158,1812693645
5,0,0,19,1,2,1619238531
6,0,0,19,52,104,447182738
7,0,0,19,87,174,1357092615
8,0,0,19,17,34,653214397
9,0,1,19,1530,3060,1742644195
10,1,0,19,25,50,305794927
11,1,0,19,198,396,1651521238
12,1,0,19,63,126,1345388006
13,1,0,19,150,300,295016219
14,1,0,19,49,98,139365465
15,1,1,19,70,140,1409022704
16,1,1,19,50,100,2033944938
17,1,1,19,940,1880,480925458
18,1,1,19,890,1780,1170079551
19,1,1,19,920,1840,403533299
20,2,0,19,49,98,2115754638
21,2,0,19,152,304,2068771836
22,2,0,19,22,44,156431197
23,2,1,19,1240,2480,1514794497
24,2,0,19,149,298,242330697
25,2,0,19,70,140,923908697
26,2,0,19,156,312,1204937155
27,2,0,19,84,168,1292664886
28,2,0,19,101,202,750478922
29,2,1,19,1840,3680,179094232
30,3,0,19,119,238,677233807
31,3,0,19,73,146,198439766
32,3,0,19,59,118,1702506428
33,3,1,19,1800,3600,1085730608
34,3,0,19,198,396,815183431
35,3,0,19,100,200,1897388835
36,3,0,19,61,122,55277462
37,3,0,19,97,194,605430426
38,3,0,19,111,222,2124236213
39,3,0,19,114,228,390812240
40,4,0,19,168,336,1596522499
41,4,0,19,64,128,425410445
42,4,0,19,62,124,774721622
43,4,1,19,50,100,877708901
44,4,0,19,119,238,1516809754
45,4,1,19,120,240,1797741707
46,4,0,19,178,356,1594136897
47,4,0,19,126,252,697307737
48,4,0,19,72,144,1150145187
49,4,0,19,21,42,478619557
50,5,0,19,176,352,760366677
51,5,0,19,30,60,766469869
52,5,0,19,81,162,215270385
53,5,0,19,126,252,302166835
54,5,0,19,20,40,375604418
55,5,0,19,140,280,160237134
56,5,0,19,182,364,627361868
57,5,0,19,132,264,52271353
58,5,0,19,134,268,1250734360
59,5,0,19,100,200,2034259718
60,6,0,19,14,28,1918717503
61,6,0,19,95,190,1837699971
62,6,0,19,48,96,955825994
63,6,0,19,175,350,662621460
64,6,0,19,172,344,1211884335
65,6,0,19,156,312,267080133
66,6,0,19,37,74,188213607
67,6,0,19,109,218,2031078130
68,6,0,19,137,274,467210246
69,6,0,19,180,360,1800389880
70,7,0,19,162,324,100093267
71,7,0,19,48,96,1390639200
72,7,0,19,169,338,879504992
73,7,0,19,127,254,1574208485
74,7,1,19,370,740,1731489544
75,7,0,19,22,44,82686315
76,7,0,19,198,396,1509765772
77,7,0,19,12,24,307455345
78,7,0,19,175,350,1634543932
79,7,0,19,74,148,2071994748
80,8,1,19,1070,2140,601698840
81,8,1,19,1880,3760,1833768608
82,8,0,19,95,190,828689266
83,8,0,19,105,210,431736420
84,8,0,19,15,30,275892325
85,8,0,19,3,6,837774919
86,8,0,19,173,346,1776880240
87,8,0,19,95,190,648382682
88,8,0,19,26,52,1315811221
89,8,0,19,51,102,1684672631
90,9,1,19,540,1080,1690880441
91,9,0,19,189,378,2104469467
92,9,0,19,176,352,307060469
93,9,0,19,136,272,1322000974
94,9,1,19,620,1240,1622919275
95,9,0,19,192,384,1703596747
96,9,1,19,60,120,1683820606
97,9,0,19,31,62,881526268
98,9,0,19,157,314,282436481
99,9,0,19,89,178,399525297
0,0,0,20,194,388,1075335499
1,0,0,20,57,114,1837948514
2,0,0,20,141,282,1062083294
3,0,1,20,1460,2920,1511076159
4,0,0,20,195,390,627539784
5,0,0,20,199,398,7924848
6,0,0,20,131,262,403852789
7,0,0,20,128,256,1581706188
8,0,0,20,75,150,375198438
9,0,1,20,1230,2460,53578634
10,1,0,20,67,134,175711172
11,1,0,20,14,28,175495025
12,1,0,20,181,362,1640932260
13,1,0,20,157,314,676451433
14,1,0,20,20,40,1334603447
15,1,1,20,430,860,350475805
16,1,1,20,320,640,1321782145
17,1,1,20,200,400,1433485269
18,1,1,20,1310,2620,2126558688
19,1,1,20,800,1600,1971744902
20,2,0,20,153,306,1322524249
21,2,0,20,106,212,1942849840
22,2,0,20,88,176,346499664
23,2,1,20,1300,2600,320603777
24,2,0,20,46,92,1732839777
25,2,0,20,138,276,1523968680
26,2,0,20,63,126,700987077
27,2,0,20,88,176,517409968
28,2,0,20,75,150,737362479
29,2,1,20,510,1020,2040096262
30,3,0,20,177,354,737381049
31,3,0,20,35,70,1975717305
32,3,0,20,121,242,824799689
33,3,1,20,580,1160,381271360
34,3,0,20,22,44,1386780318
35,3,0,20,153,306,1903203788
36,3,0,20,190,380,638310487
37,3,0,20,130,260,1373051061
38,3,0,20,37,74,1803386216
39,3,0,20,0,0,985660536
40,4,0,20,57,114,1889646998
41,4,0,20,89,178,1483244904
42,4,0,20,32,64,864050413
43,4,1,20,350,700,1527304640
44,4,0,20,153,306,923311564
45,4,1,20,1680,3360,468372428
46,4,0,20,70,140,70126619
47,4,0,20,52,104,2007836282
48,4,0,20,74,148,1970495920
49,4,0,20,187,374,870417591
50,5,0,20,91,182,1304274594
51,5,0,20,101,202,738540722
52,5,0,20,10,20,400216644
53,5,0,20,137,274,1644271602
54,5,0,20,159,318,639554942
55,5,0,20,117,234,1195528465
56,5,0,20,96,192,804786049
57,5,0,20,5,10,2038845553
58,5,0,20,154,308,726506818
59,5,0,20,91,182,729087111
60,6,0,20,78,156,264419296
61,6,0,20,169,338,797180284
62,6,0,20,36,72,2058212740
63,6,0,20,90,180,874734161
64,6,0,20,140,280,475341307
65,6,0,20,42,84,584297387
66,6,0,20,29,58,371117433
67,6,0,20,152,304,333518711
68,6,0,20,169,338,541626036
69,6,0,20,147,294,1288844806
70,7,0,20,0,0,1157291495
71,7,0,20,5,10,122064368
72,7,0,20,102,204,1498978055
73,7,0,20,138,276,2078287648
74,7,1,20,1730,3460,1175283749
75,7,0,20,145,290,1228730098
76,7,0,20,121,242,426173466
77,7,0,20,44,88,2145091168
78,7,0,20,3,6,294399894
79,7,0,20,120,240,1511175377
80,8,1,20,920,1840,213709801
81,8,1,20,1830,3660,1943647949
82,8,0,20,178,356,1504219802
83,8,0,20,6,12,1779940698
84,8,0,20,48,96,1904582170
85,8,0,20,113,226,913828734
86,8,0,20,37,74,2083146336
87,8,0,20,53,106,1825449076
88,8,0,20,10,20,1290632273
89,8,0,20,157,314,686739690
90,9,1,20,320,640,1801760450
91,9,0,20,1,2,448167749
92,9,0,20,183,366,1143815244
93,9,0,20,91,182,372307312
94,9,1,20,830,1660,623686239
95,9,0,20,126,252,1835073697
96,9,1,20,1670,3340,704645862
97,9,0,20,99,198,2129429599
98,9,0,20,103,206,479651042
99,9,0,20,132,264,1696204512
0,0,0,21,125,250,1410899124
1,0,0,21,184,368,1611649894
2,0,0,21,91,182,646982374
3,0,1,21,1780,3560,886400364
4,0,0,21,119,238,1265798391
5,0,0,21,27,54,1773520026
6,0,0,21,194,388,161447384
7,0,0,21,161,322,448916032
8,0,0,21,56,112,1001772575
9,0,1,21,1640,3280,416583725
10,1,0,21,54,108,1984066368
11,1,0,21,113,226,1719210185
12,1,0,21,85,170,1089485596
13,1,0,21,106,212,145788032
14,1,0,21,136,272,1464604443
15,1,1,21,810,1620,1886966867
16,1,1,21,270,540,834776985
17,1,1,21,430,860,974376209
18,1,1,21,1820,3640,339837312
19,1,1,21,540,1080,765569145
20,2,0,21,93,186,1185610669
21,2,0,21,50,100,868323324
22,2,0,21,48,96,1019870498
23,2,1,21,1340,2680,1648624603
24,2,0,21,36,72,1034221761
25,2,0,21,91,182,1611690991
26,2,0,21,137,274,1008888061
27,2,0,21,29,58,956445109
28,2,0,21,37,74,1508375562
29,2,1,21,1250,2500,341205331
30,3,0,21,70,140,1388977021
31,3,0,21,106,212,1232014706
32,3,0,21,171,342,1860568774
33,3,1,21,1390,2780,1668984747
34,3,0,21,191,382,1601224602
35,3,0,21,78,156,258815312
36,3,0,21,79,158,436407709
37,3,0,21,149,298,151198619
38,3,0,21,130,260,490542278
39,3,0,21,46,92,1564911969
40,4,0,21,56,112,2136399761
41,4,0,21,134,268,1008423134
42,4,0,21,89,178,124962757
43,4,1,21,1620,3240,1096650127
44,4,0,21,192,384,1005591598
45,4,1,21,1450,2900,1540383733
46,4,0,21,48,96,1031284812
47,4,0,21,163,326,1570815652
48,4,0,21,25,50,1879187224
49,4,0,21,22,44,1194517520
50,5,0,21,27,54,1283407001
51,5,0,21,127,254,1118093367
52,5,0,21,51,102,646069804
53,5,0,21,58,116,1940384657
54,5,0,21,147,294,196817691
55,5,0,21,117,234,1545815834
56,5,0,21,189,378,1931531133
57,5,0,21,146,292,736898487
58,5,0,21,163,326,1561489731
59,5,0,21,77,154,1506746380
60,6,0,21,181,362,1544424873
61,6,0,21,88,176,949445413
62,6,0,21,80,160,162256501
63,6,0,21,129,258,320094412
64,6,0,21,89,178,2101085008
65,6,0,21,39,78,375987347
66,6,0,21,161,322,271695091
67,6,0,21,158,316,2130845234
68,6,0,21,77,154,640583658
69,6,0,21,158,316,448023295
70,7,0,21,7,14,1013567444
71,7,0,21,155,310,1839121008
72,7,0,21,198,396,404054804
73,7,0,21,81,162,1495921775
74,7,1,21,1640,3280,218971570
75,7,0,21,148,296,1129170136
76,7,0,21,165,330,2078000371
77,7,0,21,180,360,1449770439
78,7,0,21,91,182,272554823
79,7,0,21,186,372,1807469920
80,8,1,21,1040,2080,1755966945
81,8,1,21,380,760,1546415787
82,8,0,21,105,210,2031408266
83,8,0,21,77,154,1076373336
84,8,0,21,138,276,224895129
85,8,0,21,194,388,939984280
86,8,0,21,84,168,75335479
87,8,0,21,113,226,1540638429
88,8,0,21,153,306,450031409
89,8,0,21,162,324,1611966423
90,9,1,21,180,360,1185702962
91,9,0,21,14,28,1845579046
92,9,0,21,29,58,1984977234
93,9,0,21,148,296,1163626761
94,9,1,21,1270,2540,1928578196
95,9,0,21,108,216,591377363
96,9,1,21,290,580,102044459
97,9,0,21,67,134,102197695
98,9,0,21,105,210,1970187999
99,9,0,21,141,282,1359793533
0,0,0,22,173,346,858167537
1,0,0,22,36,72,1763560744
2,0,0,22,85,170,1410996412
3,0,1,22,210,420,413450554
4,0,0,22,196,392,612844745
5,0,0,22,158,316,1643333325
6,0,0,22,177,354,492234196
7,0,0,22,77,154,572993286
8,0,0,22,11,22,28448057
9,0,1,22,1370,2740,1987333391
10,1,0,22,136,272,524247414
11,1,0,22,114,228,513460316
12,1,0,22,93,186,1465116875
13,1,0,22,11,22,632711223
14,1,0,22,46,92,157136155
15,1,1,22,1300,2600,1106318137
16,1,1,22,1340,2680,1227392243
17,1,1,22,190,380,395983986
18,1,1,22,130,260,1261801387
19,1,1,22,560,1120,1093455212
20,2,0,22,186,372,1806230743
21,2,0,22,179,358,241955756
22,2,0,22,83,166,1415393483
23,2,1,22,1850,3700,1543668855
24,2,0,22,64,128,1404148164
25,2,0,22,60,120,1690679380
26,2,0,22,86,172,421698909
27,2,0,22,97,194,1082733104
28,2,0,22,44,88,15211807
29,2,1,22,1390,2780,164670000
30,3,0,22,65,130,2094279569
31,3,0,22,124,248,1725180429
32,3,0,22,169,338,543446953
33,3,1,22,930,1860,1332649220
34,3,0,22,156,312,429515129
35,3,0,22,7,14,1608865792
36,3,0,22,91,182,1213685907
37,3,0,22,83,166,169292936
38,3,0,22,76,152,2119113192
39,3,0,22,159,318,636262393
40,4,0,22,24,48,1308571970
41,4,0,22,16,32,1213978739
42,4,0,22,189,378,517893061
43,4,1,22,220,440,1930593930
44,4,0,22,129,258,137876473
45,4,1,22,190,380,1314037028
46,4,0,22,145,290,1602059660
47,4,0,22,19,38,581378233
48,4,0,22,90,180,1950869098
49,4,0,22,53,106,1736037685
50,5,0,22,127,254,291709215
51,5,0,22,131,262,324339506
52,5,0,22,4,8,1784468050
53,5,0,22,140,280,954633220
54,5,0,22,84,168,1641441614
55,5,0,22,179,358,143309089
56,5,0,22,128,256,1238668820
57,5,0,22,102,204,318206424
58,5,0,22,140,280,1784070990
59,5,0,22,30,60,908827117
60,6,0,22,22,44,1269534122
61,6,0,22,112,224,1238490626
62,6,0,22,102,204,271863190
63,6,0,22,129,258,1629836844
64,6,0,22,162,324,1806923934
65,6,0,22,83,166,2046369375
66,6,0,22,124,248,1804813846
67,6,0,22,80,160,1003190680
68,6,0,22,191,382,1761484729
69,6,0,22,106,212,1515947977
70,7,0,22,153,306,67640454
71,7,0,22,83,166,1068289616
72,7,0,22,157,314,180747613
73,7,0,22,140,280,1735316912
74,7,1,22,840,1680,2016758580
75,7,0,22,76,152,2033400817
76,7,0,22,112,224,1081867585
77,7,0,22,196,392,794512373
78,7,0,22,28,56,1564334312
79,7,0,22,70,140,872096114
80,8,1,22,490,980,856324357
81,8,1,22,1410,2820,140459073
82,8,0,22,16,32,2066306723
83,8,0,22,110,220,34900823
84,8,0,22,43,86,731288566
85,8,0,22,183,366,997182070
86,8,0,22,184,368,800315086
87,8,0,22,19,38,1918473144
88,8,0,22,91,182,236657207
89,8,0,22,122,244,1852532032
90,9,1,22,480,960,1438045995
91,9,0,22,171,342,1583293745
92,9,0,22,6,12,559475041
93,9,0,22,115,230,2093722602
94,9,1,22,780,1560,1286745906
95,9,0,22,149,298,573578006
96,9,1,22,480,960,1084936119
97,9,0,22,197,394,658446903
98,9,0,22,39,78,285856826
99,9,0,22,46,92,2071920937
0,0,0,23,17,34,186482274
1,0,0,23,27,54,238594150
2,0,0,23,26,52,342398203
3,0,1,23,1870,3740,460661706
4,0,0,23,83,166,1874082535
5,0,0,23,122,244,1137729100
6,0,0,23,187,374,1589080954
7,0,0,23,153,306,1652941552
8,0,0,23,143,286,365300350
9,0,1,23,510,1020,1925644614
10,1,0,23,163,326,534255645
11,1,0,23,156,312,1876650225
12,1,0,23,173,346,519172241
13,1,0,23,4,8,374906400
14,1,0,23,10,20,1650206907
15,1,1,23,470,940,1352793921
16,1,1,23,1310,2620,421479014
17,1,1,23,1290,2580,1414815659
18,1,1,23,1840,3680,1383935150
19,1,1,23,210,420,302876862
20,2,0,23,31,62,1348322512
21,2,0,23,196,392,780851126
22,2,0,23,118,236,837481518
23,2,1,23,1790,3580,1812709267
24,2,0,23,29,58,769322412
25,2,0,23,199,398,1935891251
26,2,0,23,86,172,612220301
27,2,0,23,138,276,174337613
28,2,0,23,173,346,1016939321
29,2,1,23,650,1300,1145912612
30,3,0,23,36,72,1524373217
31,3,0,23,114,228,112896337
32,3,0,23,41,82,2078430682
33,3,1,23,1200,2400,1251710845
34,3,0,23,143,286,701200693
35,3,0,23,54,108,1351641216
36,3,0,23,173,346,79250984
37,3,0,23,95,190,1234219860
38,3,0,23,13,26,1021075191
39,3,0,23,150,300,750060164
40,4,0,23,39,78,224961679
41,4,0,23,4,8,1852212549
42,4,0,23,92,184,1379177731
43,4,1,23,1310,2620,546385887
44,4,0,23,35,70,1663663253
45,4,1,23,1590,3180,1946859370
46,4,0,23,155,310,1877315572
47,4,0,23,53,106,410563868
48,4,0,23,78,156,645270014
49,4,0,23,102,204,1874086482
50,5,0,23,41,82,1541748099
51,5,0,23,187,374,2000328806
52,5,0,23,7,14,1046975522
53,5,0,23,33,66,2091189511
54,5,0,23,178,356,390969468
55,5,0,23,107,214,1395138868
56,5,0,23,55,110,1226465476
57,5,0,23,95,190,1266943339
58,5,0,23,97,194,225566953
59,5,0,23,99,198,1879977683
60,6,0,23,55,110,1370888023
61,6,0,23,68,136,1664666015
62,6,0,23,149,298,793345131
63,6,0,23,19,38,103020129
64,6,0,23,198,396,286159367
65,6,0,23,89,178,127016528
66,6,0,23,90,180,1843046157
67,6,0,23,81,162,481681018
68,6,0,23,86,172,778552213
69,6,0,23,139,278,1054256523
70,7,0,23,52,104,1019174110
71,7,0,23,39,78,1352789777
72,7,0,23,179,358,503842191
73,7,0,23,64,128,1676581684
74,7,1,23,290,580,833124082
75,7,0,23,111,222,1617976863
76,7,0,23,46,92,620145316
77,7,0,23,168,336,690888543
78,7,0,23,39,78,177238088
79,7,0,23,158,316,1027996545
80,8,1,23,1470,2940,1271851927
81,8,1,23,1920,3840,697567175
82,8,0,23,121,242,783185419
83,8,0,23,187,374,715130913
84,8,0,23,32,64,176745026
85,8,0,23,198,396,958746232
86,8,0,23,38,76,509666486
87,8,0,23,112,224,216540580
88,8,0,23,27,54,1499889319
89,8,0,23,134,268,1120833930
90,9,1,23,1060,2120,1298528890
91,9,0,23,40,80,226551743
92,9,0,23,161,322,1978544486
93,9,0,23,108,216,570691888
94,9,1,23,720,1440,799339895
95,9,0,23,89,178,1045531567
96,9,1,23,1590,3180,1515043514
97,9,0,23,32,64,1476424597
98,9,0,23,64,128,1954009829
99,9,0,23,86,172,945962898
0,0,0,24,56,112,1565757263
1,0,0,24,83,166,956742339
2,0,0,24,168,336,1555981257
3,0,1,24,1080,2160,732087759
4,0,0,24,155,310,7522328
5,0,0,24,174,348,1139434351
6,0,0,24,101,202,1545782684
7,0,0,24,16,32,1153252955
8,0,0,24,158,316,1441486585
9,0,1,24,380,760,1714603135
10,1,0,24,95,190,443944046
11,1,0,24,163,326,2146918334
12,1,0,24,142,284,449168278
13,1,0,24,109,218,573522803
14,1,0,24,91,182,968082342
15,1,1,24,470,940,1262862957
16,1,1,24,1090,2180,2115308357
17,1,1,24,1880,3760,945952230
18,1,1,24,1150,2300,2016575498
19,1,1,24,1410,2820,312000291
20,2,0,24,6,12,715879688
21,2,0,24,174,348,208563119
22,2,0,24,181,362,444767991
23,2,1,24,290,580,35599865
24,2,0,24,163,326,1989549543
25,2,0,24,130,260,27216723
26,2,0,24,80,160,1589935783
27,2,0,24,149,298,69404761
28,2,0,24,57,114,1379087298
29,2,1,24,1830,3660,307634605
30,3,0,24,13,26,808506308
31,3,0,24,165,330,1595874987
32,3,0,24,166,332,1419014927
33,3,1,24,490,980,1303465268
34,3,0,24,123,246,1257522346
35,3,0,24,130,260,147643971
36,3,0,24,62,124,344467309
37,3,0,24,19,38,1120975819
38,3,0,24,151,302,1599772105
39,3,0,24,114,228,2146059868
40,4,0,24,14,28,99744585
41,4,0,24,153,306,699280453
42,4,0,24,176,352,724064387
43,4,1,24,740,1480,608767811
44,4,0,24,63,126,755404078
45,4,1,24,830,1660,1359059941
46,4,0,24,169,338,932857078
47,4,0,24,171,342,1486518502
48,4,0,24,173,346,114445871
49,4,0,24,173,346,1975852605
50,5,0,24,11,22,1558593126
51,5,0,24,109,218,184528825
52,5,0,24,96,192,729052706
53,5,0,24,132,264,1973832158
54,5,0,24,11,22,427399665
55,5,0,24,68,136,2052456074
56,5,0,24,65,130,1458322891
57,5,0,24,120,240,1501366496
58,5,0,24,16,32,1338044837
59,5,0,24,103,206,2143247369
60,6,0,24,150,300,268517728
61,6,0,24,98,196,129254716
62,6,0,24,133,266,1671025516
63,6,0,24,80,160,418350873
64,6,0,24,85,170,502417215
65,6,0,24,132,264,8851899
66,6,0,24,111,222,535929519
67,6,0,24,27,54,2125522204
68,6,0,24,96,192,1229620833
69,6,0,24,180,360,1777350034
70,7,0,24,135,270,666257055
71,7,0,24,77,154,1143377084
72,7,0,24,72,144,317565932
73,7,0,24,77,154,334103055
74,7,1,24,540,1080,1594748970
75,7,0,24,149,298,896202502
76,7,0,24,167,334,1507838722
77,7,0,24,53,106,821537722
78,7,0,24,117,234,1453480842
79,7,0,24,18,36,88000450
80,8,1,24,80,160,976862217
81,8,1,24,430,860,302404804
82,8,0,24,144,288,619060494
83,8,0,24,43,86,1395486910
84,8,0,24,164,328,177497070
85,8,0,24,152,304,242850161
86,8,0,24,99,198,694330671
87,8,0,24,186,372,1758095526
88,8,0,24,85,170,1105791603
89,8,0,24,1,2,1158773070
90,9,1,24,1400,2800,183164444
91,9,0,24,95,190,757453013
92,9,0,24,75,150,2141439218
93,9,0,24,50,100,111979466
94,9,1,24,520,1040,273488465
95,9,0,24,197,394,437833081
96,9,1,24,680,1360,871980404
97,9,0,24,134,268,417914349
98,9,0,24,161,322,1893777658
